,fight_id,fight_date,event_name,location
488,1a2d13834696c4ab,3/14/2020,UFC Fight Night: Lee vs. Oliveira,"Brasilia, Distrito Federal, Brazil"
489,ef526567c4dcf371,3/14/2020,UFC Fight Night: Lee vs. Oliveira,"Brasilia, Distrito Federal, Brazil"
490,b46f2f007b622bce,3/07/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA"
491,cf0a6466b762c668,3/07/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA"
492,891470d896b1de5a,3/07/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA"
493,d66a8591af39ca7b,3/07/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA"
494,4d607b6ddc77a34c,3/07/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA"
495,cd258394e8d58d04,3/07/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA"
496,60c441c5838dfac2,3/07/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA"
497,a70c43cafabc73c3,3/07/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA"
498,d671f436fab2a252,3/07/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA"
499,daa38964824f1b9f,3/07/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA"
500,467e08195b29e857,3/07/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA"
501,e8219ea7da46f67f,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
502,8a85dffa80e6c7bd,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
503,f5b49f4c5a27e53b,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
504,671f42536454e541,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
505,eba6055d217d5b99,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
506,0e3af9b5e1b3ae80,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
507,d9a218ac3e148541,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
508,e30b9829e42aa4ca,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
509,9d2f7d29bb9c9034,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
510,59861c3d19eb46ef,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
511,0bcb04163f8d8ead,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
512,533d0b5c0adfa15f,2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA"
513,5fceb95c29d929bc,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
514,2b417eb1ffa56ac1,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
515,060987bb3025a0a8,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
516,9bc18b63b07bb328,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
517,6d48f75153e4ad6b,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
518,f882cf76a8bce308,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
519,02bdb7a5b2986571,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
520,3bd20b66b585d621,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
521,03c2707563915d7d,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
522,ecc23234e820458d,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
523,af5b940f2c686524,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
524,102fb91414fd24ab,2/22/2020,UFC Fight Night: Felder vs. Hooker,"Auckland, New Zealand"
525,801b3f24c670f19a,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
526,a02ffaf1fe462d28,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
527,96919cf8d3e988ff,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
528,9d98e1c0d62213cf,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
529,b41e3be867afd6fa,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
530,eab100e978c730c5,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
531,2dc48a745d6c662b,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
532,08426f06239d903c,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
533,f3e2038bfb9b5d9d,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
534,94c0819fde11364d,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
535,51218519be104794,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
536,d629aa5eb31a1e38,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
537,8725dc88f2e0a6f3,2/15/2020,UFC Fight Night: Anderson vs. Blachowicz,"Rio Rancho, New Mexico, USA"
538,fae99a4089f8abb0,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
539,05cceae674c81b86,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
540,57961c6adebfb13d,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
541,be822403f364fff3,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
542,cefb47bcc04f540e,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
543,11f7bac5037a184c,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
544,cb56e868deaddac4,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
545,ed499508be1e5532,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
546,d3f44fedc561d2d5,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
547,5ab2a4fec735e0b2,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
548,326b843cb2b7fd94,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
549,a6441acec6718f03,2/08/2020,UFC 247: Jones vs. Reyes,"Houston, Texas, USA"
550,037d2f426c916ffc,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
551,2ef54419defb2364,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
552,7dcd5d8a44a284e5,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
553,b88b170a7fe40544,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
554,6195d3e7c412c8a2,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
555,3fd3b871e83434c5,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
556,ed94cdc0f2b97e15,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
557,151c2bd6dfefb4b5,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
558,737e2781e4a7db5c,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
559,79161bde28636128,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
560,918c2efc59c1952e,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
561,901dbd1e6463c4ba,1/25/2020,UFC Fight Night: Blaydes vs. Dos Santos,"Raleigh, North Carolina, USA"
562,eed6c9aff2234b7a,1/18/2020,UFC 246: McGregor vs. Cowboy,"Las Vegas, Nevada, USA"
563,36032308b7e86fd0,1/18/2020,UFC 246: McGregor vs. Cowboy,"Las Vegas, Nevada, USA"
564,702759500d47a059,1/18/2020,UFC 246: McGregor vs. Cowboy,"Las Vegas, Nevada, USA"
565,4eff0432bd364a23,1/18/2020,UFC 246: McGregor vs. Cowboy,"Las Vegas, Nevada, USA"
566,32a8f38bd1d46e3e,1/18/2020,UFC 246: McGregor vs. Cowboy,"Las Vegas, Nevada, USA"
567,760b5b16b4931a77,1/18/2020,UFC 246: McGregor vs. Cowboy,"Las Vegas, Nevada, USA"
568,5868c154789648f0,1/18/2020,UFC 246: McGregor vs. Cowboy,"Las Vegas, Nevada, USA"
569,ff467a5f06a91a0f,1/18/2020,UFC 246: McGregor vs. Cowboy,"Las Vegas, Nevada, USA"
570,63dd38f0dcc2ee88,1/18/2020,UFC 246: McGregor vs. Cowboy,"Las Vegas, Nevada, USA"
571,6087c50c5f95a677,1/18/2020,UFC 246: McGregor vs. Cowboy,"Las Vegas, Nevada, USA"
572,96fe84d051847591,1/18/2020,UFC 246: McGregor vs. Cowboy,"Las Vegas, Nevada, USA"
573,06f37329b223b451,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
574,2b8cae68963a40a9,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
575,997ab1ea9fab5643,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
576,47e49e04e32be7e9,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
577,b3bd27affa038e9c,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
578,f93f794247af708a,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
579,3637e661b6854b49,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
580,6ea23c2c30f85a89,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
581,9140e6fdeaa7cd3f,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
582,5a5a65d8df176506,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
583,75523d31940c9344,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
584,60e1b3ac3182f5b3,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
585,15aa55a91cf848cf,12/21/2019,UFC Fight Night: Edgar vs. The Korean Zombie,"Busan, South Korea"
586,82177c0f91d9618a,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
587,efc40ec41114d8fa,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
588,36fcfd186a8d6df7,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
589,b5ec939fd1edf048,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
590,a0c82ba11a373008,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
591,ad5ef8d8678ff97f,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
592,c4eaeec8ac778b27,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
593,dd88960598219eba,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
594,98dd88d83f57c17a,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
595,d42410f6f1039ab5,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
596,1881b1e85cceee13,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
597,35d0ef51fede263c,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
598,30523303e8d85c25,12/14/2019,UFC 245: Usman vs. Covington,"Las Vegas, Nevada, USA"
599,e91f289f1b9f9519,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
600,3b8cac9910af1c61,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
601,bbc8e8a69e9bd106,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
602,b5365d22172e414b,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
603,b87863a2de433824,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
604,b9ff9ebe19ae6358,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
605,57d04160f5438654,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
606,d9501c6985c1b38d,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
607,fa3f04be9344804b,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
608,a3f89ad71e1caa81,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
609,652a956adab8ad0e,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
610,81af3b60203d92df,12/07/2019,UFC Fight Night: Overeem vs. Rozenstruik,"Washington, DC, USA"
611,c04274c8caa505dd,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
612,c63edd25d2201a46,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
613,7afe2a15ae7359e9,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
614,57b111b54a2d2323,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
615,9e1ecdb9a8856a8c,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
616,aa232e53d285cc6d,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
617,094790e50afae55e,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
618,22307b580e0c8d0d,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
619,e6a0f19af995c432,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
620,80ce8f7d988d5e57,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
621,1800ffbb34ac7ed8,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
622,18e1b0df8da7010e,11/16/2019,UFC Fight Night: Blachowicz vs. Jacare,"Sao Paulo, Sao Paulo, Brazil"
623,c3bb60dc82345a9f,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
624,3cd1f2c31b4e325a,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
625,071a1cd551b7b4d5,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
626,408fc024d3e91b0e,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
627,1317d7cd79495a0e,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
628,f820c6292e19d854,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
629,343749a2f7c5d78b,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
630,c8dfcbee63266273,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
631,495e64df4c4ce7a7,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
632,1af574c0814429ac,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
633,a7807ab56cb49cad,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
634,c814ef3b3a26e2fe,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
635,f0418c2c989a5cde,11/09/2019,UFC Fight Night: Zabit vs. Kattar,"Moscow, Moscow, Russia"
636,ac0a63ad13897564,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
637,7c40aa2cb6883a91,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
638,28deed0ab55ca350,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
639,f870cacadb058733,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
640,d5955b81c26230ff,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
641,a2af14e9dba37b03,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
642,216fddf542707629,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
643,a3e8ef1ce72a7d02,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
644,83f7c3b91a402306,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
645,515ecc54219bcc4c,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
646,a6c29d2cb319d923,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
647,d7cbe2f23d75afd1,11/02/2019,UFC 244: Masvidal vs. Diaz,"New York City, New York, USA"
648,241a0833e1c76804,10/26/2019,UFC Fight Night: Maia vs. Askren,"Kallang, Singapore"
649,3162ae3ccbf785ac,10/26/2019,UFC Fight Night: Maia vs. Askren,"Kallang, Singapore"
650,b2d05ae88f820421,10/26/2019,UFC Fight Night: Maia vs. Askren,"Kallang, Singapore"
651,41b75c9222c33cdf,10/26/2019,UFC Fight Night: Maia vs. Askren,"Kallang, Singapore"
652,89266a872e1f92d9,10/26/2019,UFC Fight Night: Maia vs. Askren,"Kallang, Singapore"
653,1f9a6f2120835615,10/26/2019,UFC Fight Night: Maia vs. Askren,"Kallang, Singapore"
654,1c91deb42b991d18,10/26/2019,UFC Fight Night: Maia vs. Askren,"Kallang, Singapore"
655,a4527094aa107b55,10/26/2019,UFC Fight Night: Maia vs. Askren,"Kallang, Singapore"
656,cc477d322638ba30,10/26/2019,UFC Fight Night: Maia vs. Askren,"Kallang, Singapore"
657,4ea4d0a73a90bfb0,10/26/2019,UFC Fight Night: Maia vs. Askren,"Kallang, Singapore"
658,3d9aeef58dd0b51b,10/26/2019,UFC Fight Night: Maia vs. Askren,"Kallang, Singapore"
659,0d1d7cfb2a48d5ec,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
660,d2dc6fb05ad78d80,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
661,0019ec81fd706ade,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
662,57d989702ae72dc1,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
663,7510b0c96f5707ea,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
664,93f3e9b9f093ad57,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
665,076c98ac0561521f,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
666,baf17e5e1fe1c744,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
667,9c3fb95a1558b38d,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
668,38d6c2538ce6ec4c,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
669,26d75187369ecf2c,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
670,74b44635535cb290,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
671,1e3d3545b6dd13a7,10/18/2019,UFC Fight Night: Reyes vs. Weidman,"Boston, Massachusetts, USA"
672,f61f5adf7e0a80c4,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
673,707ba52845d399c9,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
674,f3169b755afcdc5b,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
675,2d7f29ec900a8948,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
676,bed2710e06dabe6a,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
677,834f67e96612cd6f,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
678,25548d526c3a7587,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
679,6a0217099efee13f,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
680,c5b8a996eff18540,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
681,18dde81d45ac2232,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
682,70f01e9ff0b4e519,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
683,1d26ceb1c995655e,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
684,bac178dea57bd545,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
685,64bee58391921b4b,10/12/2019,UFC Fight Night: Joanna vs. Waterson,"Tampa, Florida, USA"
686,2556b7520536ce1d,10/05/2019,UFC 243: Whittaker vs. Adesanya,"Melbourne, Victoria, Australia"
687,0697d5520b74a8df,10/05/2019,UFC 243: Whittaker vs. Adesanya,"Melbourne, Victoria, Australia"
688,8cd7ca0e7b861b3d,10/05/2019,UFC 243: Whittaker vs. Adesanya,"Melbourne, Victoria, Australia"
689,fd0fd9a2d6ef8c4f,10/05/2019,UFC 243: Whittaker vs. Adesanya,"Melbourne, Victoria, Australia"
690,9dfac33cd3ae4afd,10/05/2019,UFC 243: Whittaker vs. Adesanya,"Melbourne, Victoria, Australia"
691,1cb7138b107b93b5,10/05/2019,UFC 243: Whittaker vs. Adesanya,"Melbourne, Victoria, Australia"
692,578987d534a0d205,10/05/2019,UFC 243: Whittaker vs. Adesanya,"Melbourne, Victoria, Australia"
693,83d59f5e52e0ac46,10/05/2019,UFC 243: Whittaker vs. Adesanya,"Melbourne, Victoria, Australia"
694,b8c21a311f3f7953,10/05/2019,UFC 243: Whittaker vs. Adesanya,"Melbourne, Victoria, Australia"
695,668d077ac9d7d3c9,10/05/2019,UFC 243: Whittaker vs. Adesanya,"Melbourne, Victoria, Australia"
696,57ff0eb2351979c4,10/05/2019,UFC 243: Whittaker vs. Adesanya,"Melbourne, Victoria, Australia"
697,476c31184332698e,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
698,975840814b233bcd,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
699,7410ac7e4e5acb74,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
700,b44531903be4729a,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
701,b6dad3a9bf911bfd,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
702,9c7b6a20f35fb708,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
703,9fa3623172adb4cd,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
704,d5e927306f5d859b,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
705,18d84b333b28de36,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
706,688908886d8ac900,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
707,0a3df9b1918cfc2f,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
708,951968aa52a84928,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
709,fc16ccf0994c6e50,9/28/2019,UFC Fight Night: Hermansson vs. Cannonier,"Copenhagen, Denmark"
710,62acea88e628c3ca,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
711,b2cdb4c34f37ad37,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
712,fd3e8f61d8fda839,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
713,c163ed45c21c8548,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
714,49b2a6a93d529981,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
715,953c89aa931082e4,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
716,ad878cdd4fa36a3a,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
717,52311c2cd0c84d67,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
718,d9c0351cd21e40e0,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
719,8cf6b22995c9efb8,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
720,c2b842fae4e9f1dc,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
721,4f7ec66199bba232,9/21/2019,UFC Fight Night: Rodriguez vs. Stephens,"Mexico City, Distrito Federal, Mexico"
722,490724f8b3658f67,9/14/2019,UFC Fight Night: Cowboy vs. Gaethje,"Vancouver, British Columbia, Canada"
723,36d90f1812f0d432,9/14/2019,UFC Fight Night: Cowboy vs. Gaethje,"Vancouver, British Columbia, Canada"
724,8ae79d7967681db8,9/14/2019,UFC Fight Night: Cowboy vs. Gaethje,"Vancouver, British Columbia, Canada"
725,dadaee9624256e07,9/14/2019,UFC Fight Night: Cowboy vs. Gaethje,"Vancouver, British Columbia, Canada"
726,ece3a7a9e930ef9d,9/14/2019,UFC Fight Night: Cowboy vs. Gaethje,"Vancouver, British Columbia, Canada"
727,92b98afec5eb4e05,9/14/2019,UFC Fight Night: Cowboy vs. Gaethje,"Vancouver, British Columbia, Canada"
728,9d3a38cc18807e10,9/14/2019,UFC Fight Night: Cowboy vs. Gaethje,"Vancouver, British Columbia, Canada"
729,9de23eb1471e592b,9/14/2019,UFC Fight Night: Cowboy vs. Gaethje,"Vancouver, British Columbia, Canada"
