,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,20 of 58,34%,23 of 61,0 of 0,---,0,0,0:00,18 of 56,2 of 2,0 of 0,20 of 58,0 of 0,0 of 0,0,8 of 43,18%,12 of 47,1 of 1,100%,0,0,0:29,7 of 39,0 of 2,1 of 2,8 of 43,0 of 0,0 of 0
2,0,6 of 9,66%,19 of 29,0 of 0,---,1,0,0:48,6 of 9,0 of 0,0 of 0,4 of 6,1 of 2,1 of 1,0,11 of 23,47%,30 of 43,1 of 2,50%,0,0,3:41,6 of 17,5 of 6,0 of 0,4 of 9,0 of 0,7 of 14
3,0,11 of 24,45%,15 of 29,0 of 0,---,1,0,0:00,8 of 21,3 of 3,0 of 0,8 of 20,3 of 4,0 of 0,0,8 of 25,32%,16 of 35,1 of 3,33%,0,0,1:45,6 of 23,2 of 2,0 of 0,6 of 23,2 of 2,0 of 0
