,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,15 of 31,48%,19 of 35,3 of 3,100%,0,0,3:07,5 of 18,5 of 8,5 of 5,3 of 18,8 of 9,4 of 4,0,16 of 43,37%,28 of 58,0 of 0,---,0,0,0:16,12 of 37,2 of 3,2 of 3,4 of 25,9 of 14,3 of 4
2,0,41 of 56,73%,42 of 57,1 of 1,100%,0,0,2:50,32 of 45,8 of 10,1 of 1,4 of 10,2 of 2,35 of 44,0,7 of 22,31%,7 of 22,0 of 0,---,0,0,0:03,7 of 22,0 of 0,0 of 0,4 of 19,0 of 0,3 of 3
