,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,11 of 27,40%,11 of 27,1 of 3,33%,0,0,0:16,6 of 20,5 of 7,0 of 0,8 of 24,3 of 3,0 of 0,0,18 of 43,41%,18 of 43,0 of 1,0%,0,0,0:12,10 of 32,6 of 8,2 of 3,16 of 41,2 of 2,0 of 0
2,1,15 of 38,39%,20 of 43,0 of 1,0%,0,0,0:11,9 of 31,3 of 3,3 of 4,13 of 33,1 of 4,1 of 1,0,32 of 61,52%,34 of 64,0 of 0,---,0,0,0:05,23 of 51,8 of 9,1 of 1,24 of 51,8 of 10,0 of 0
3,0,4 of 16,25%,4 of 16,1 of 4,25%,0,0,0:10,3 of 14,0 of 1,1 of 1,4 of 16,0 of 0,0 of 0,0,30 of 51,58%,50 of 73,2 of 4,50%,0,0,1:12,28 of 48,2 of 3,0 of 0,21 of 42,5 of 5,4 of 4
