,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,13 of 31,41%,13 of 31,0 of 2,0%,0,0,0:01,7 of 21,2 of 6,4 of 4,10 of 28,3 of 3,0 of 0,0,21 of 41,51%,23 of 43,1 of 1,100%,1,0,0:50,10 of 29,8 of 9,3 of 3,14 of 31,1 of 3,6 of 7
2,0,4 of 12,33%,5 of 13,0 of 3,0%,0,0,0:23,3 of 10,0 of 0,1 of 2,1 of 7,3 of 5,0 of 0,0,6 of 10,60%,7 of 11,0 of 0,---,1,0,1:19,3 of 6,3 of 4,0 of 0,4 of 7,1 of 2,1 of 1
