,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,10 of 29,34%,10 of 29,1 of 2,50%,1,0,0:50,8 of 27,1 of 1,1 of 1,5 of 21,3 of 5,2 of 3,0,17 of 40,42%,33 of 58,0 of 0,---,0,0,1:20,6 of 24,1 of 1,10 of 15,14 of 37,0 of 0,3 of 3
2,0,22 of 66,33%,28 of 72,0 of 0,---,0,0,1:06,21 of 64,1 of 2,0 of 0,9 of 45,2 of 4,11 of 17,0,16 of 51,31%,16 of 51,0 of 1,0%,0,0,0:00,9 of 34,3 of 7,4 of 10,16 of 49,0 of 2,0 of 0
3,0,13 of 28,46%,28 of 43,2 of 2,100%,0,1,3:32,11 of 26,2 of 2,0 of 0,1 of 11,2 of 2,10 of 15,0,8 of 20,40%,21 of 33,0 of 0,---,0,1,0:32,4 of 16,0 of 0,4 of 4,7 of 19,1 of 1,0 of 0
