,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,1,43 of 106,40%,52 of 115,0 of 0,---,0,0,1:03,39 of 96,4 of 7,0 of 3,32 of 84,5 of 10,6 of 12,0,23 of 64,35%,25 of 66,1 of 1,100%,0,0,0:55,22 of 62,1 of 2,0 of 0,13 of 50,10 of 14,0 of 0
2,0,77 of 148,52%,80 of 152,0 of 0,---,0,0,0:19,53 of 117,23 of 30,1 of 1,64 of 127,8 of 14,5 of 7,0,52 of 108,48%,66 of 123,1 of 2,50%,0,0,0:33,50 of 104,2 of 4,0 of 0,46 of 97,6 of 11,0 of 0
3,1,15 of 45,33%,15 of 45,0 of 0,---,0,0,0:02,8 of 38,4 of 4,3 of 3,13 of 43,1 of 1,1 of 1,0,8 of 25,32%,8 of 25,0 of 0,---,0,0,0:00,4 of 21,1 of 1,3 of 3,8 of 24,0 of 1,0 of 0
