,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,27 of 55,49%,39 of 67,1 of 1,100%,0,0,1:51,15 of 37,9 of 13,3 of 5,15 of 33,0 of 0,12 of 22,0,4 of 30,13%,13 of 40,0 of 1,0%,0,0,0:00,4 of 30,0 of 0,0 of 0,4 of 29,0 of 1,0 of 0
2,0,25 of 47,53%,52 of 74,1 of 1,100%,0,0,2:48,9 of 21,5 of 15,11 of 11,13 of 33,6 of 8,6 of 6,0,10 of 21,47%,19 of 30,0 of 1,0%,1,0,0:29,4 of 15,5 of 5,1 of 1,4 of 15,6 of 6,0 of 0
3,0,40 of 73,54%,53 of 86,1 of 1,100%,0,0,1:40,23 of 49,10 of 14,7 of 10,36 of 66,2 of 3,2 of 4,0,6 of 29,20%,9 of 32,0 of 2,0%,0,0,0:00,5 of 28,1 of 1,0 of 0,5 of 28,1 of 1,0 of 0
