,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,12 of 20,60%,43 of 53,1 of 1,100%,1,0,4:05,9 of 15,3 of 5,0 of 0,1 of 4,4 of 6,7 of 10,1,10 of 19,52%,13 of 22,0 of 0,---,0,0,0:16,8 of 17,1 of 1,1 of 1,7 of 12,0 of 0,3 of 7
2,0,14 of 24,58%,35 of 48,1 of 2,50%,0,0,3:53,5 of 13,6 of 6,3 of 5,1 of 6,9 of 12,4 of 6,0,7 of 11,63%,13 of 17,0 of 0,---,0,0,0:00,5 of 8,1 of 1,1 of 2,1 of 2,6 of 9,0 of 0
3,1,7 of 9,77%,24 of 28,0 of 1,0%,0,0,2:59,1 of 3,1 of 1,5 of 5,0 of 2,7 of 7,0 of 0,0,10 of 17,58%,13 of 20,0 of 0,---,0,0,0:00,0 of 4,3 of 3,7 of 10,1 of 4,9 of 13,0 of 0
