,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,9 of 40,22%,9 of 40,0 of 2,0%,0,0,0:00,4 of 31,3 of 5,2 of 4,9 of 38,0 of 2,0 of 0,0,5 of 42,11%,5 of 42,0 of 0,---,0,0,0:00,3 of 34,0 of 4,2 of 4,5 of 41,0 of 1,0 of 0
2,0,7 of 33,21%,20 of 46,0 of 3,0%,0,0,1:26,2 of 20,5 of 12,0 of 1,3 of 25,4 of 8,0 of 0,0,6 of 23,26%,7 of 24,0 of 2,0%,0,0,0:19,4 of 21,1 of 1,1 of 1,5 of 21,1 of 2,0 of 0
3,0,19 of 56,33%,22 of 59,0 of 4,0%,0,0,0:03,5 of 35,7 of 11,7 of 10,17 of 53,2 of 3,0 of 0,0,15 of 52,28%,17 of 54,1 of 1,100%,0,0,0:26,12 of 47,3 of 5,0 of 0,14 of 50,0 of 1,1 of 1
