,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,10 of 23,43%,26 of 40,1 of 5,20%,1,0,2:53,7 of 20,3 of 3,0 of 0,5 of 16,4 of 6,1 of 1,1,13 of 40,32%,17 of 44,0 of 0,---,0,0,0:33,8 of 32,5 of 7,0 of 1,4 of 27,6 of 6,3 of 7
2,0,7 of 25,28%,13 of 31,3 of 5,60%,0,0,2:30,2 of 20,5 of 5,0 of 0,2 of 19,5 of 5,0 of 1,0,16 of 47,34%,19 of 50,0 of 0,---,0,0,0:11,6 of 35,10 of 12,0 of 0,11 of 38,5 of 9,0 of 0
3,0,10 of 22,45%,20 of 33,3 of 6,50%,0,0,3:23,9 of 19,1 of 3,0 of 0,4 of 10,2 of 7,4 of 5,0,9 of 38,23%,11 of 40,0 of 0,---,0,0,0:23,6 of 35,3 of 3,0 of 0,5 of 31,4 of 7,0 of 0
