,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,29 of 57,50%,39 of 68,0 of 1,0%,0,0,0:16,10 of 32,11 of 17,8 of 8,17 of 39,10 of 16,2 of 2,0,24 of 52,46%,32 of 61,1 of 3,33%,0,0,1:46,20 of 47,3 of 4,1 of 1,15 of 40,9 of 12,0 of 0
2,0,24 of 54,44%,25 of 55,0 of 0,---,0,0,0:03,13 of 42,0 of 0,11 of 12,24 of 54,0 of 0,0 of 0,1,23 of 49,46%,32 of 58,1 of 1,100%,0,0,0:45,17 of 41,4 of 6,2 of 2,19 of 45,2 of 2,2 of 2
3,1,11 of 18,61%,11 of 18,0 of 0,---,0,0,0:04,6 of 13,1 of 1,4 of 4,10 of 17,0 of 0,1 of 1,0,6 of 13,46%,6 of 13,0 of 0,---,0,0,0:00,5 of 12,1 of 1,0 of 0,6 of 13,0 of 0,0 of 0
