,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,10 of 12,83%,47 of 65,0 of 0,---,0,0,4:30,4 of 6,2 of 2,4 of 4,7 of 7,1 of 1,2 of 4,0,23 of 32,71%,49 of 60,0 of 0,---,0,0,0:00,21 of 30,0 of 0,2 of 2,13 of 19,1 of 1,9 of 12
2,0,37 of 54,68%,77 of 97,2 of 3,66%,0,0,3:27,27 of 41,6 of 9,4 of 4,16 of 26,15 of 19,6 of 9,0,16 of 23,69%,36 of 45,0 of 0,---,0,0,0:00,13 of 20,2 of 2,1 of 1,12 of 15,4 of 8,0 of 0
3,1,43 of 74,58%,103 of 141,1 of 1,100%,0,0,2:50,26 of 52,8 of 11,9 of 11,32 of 50,5 of 10,6 of 14,0,18 of 37,48%,21 of 42,0 of 0,---,0,0,0:00,15 of 33,2 of 3,1 of 1,14 of 32,4 of 5,0 of 0
