,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,16 of 24,66%,22 of 30,3 of 3,100%,0,0,2:32,11 of 19,3 of 3,2 of 2,7 of 14,6 of 6,3 of 4,0,2 of 14,14%,4 of 16,0 of 0,---,0,0,0:01,1 of 13,0 of 0,1 of 1,2 of 12,0 of 2,0 of 0
2,0,27 of 57,47%,29 of 59,0 of 2,0%,0,0,1:19,18 of 48,7 of 7,2 of 2,22 of 50,5 of 7,0 of 0,0,7 of 29,24%,11 of 33,0 of 0,---,0,0,0:00,4 of 25,1 of 1,2 of 3,6 of 28,1 of 1,0 of 0
3,0,31 of 67,46%,32 of 68,0 of 0,---,0,0,0:01,21 of 54,3 of 5,7 of 8,30 of 65,1 of 2,0 of 0,0,8 of 39,20%,11 of 42,0 of 0,---,0,0,0:00,6 of 34,0 of 3,2 of 2,8 of 38,0 of 1,0 of 0
