,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,5 of 45,11%,7 of 47,1 of 3,33%,0,0,0:35,3 of 41,2 of 4,0 of 0,3 of 42,2 of 3,0 of 0,0,18 of 49,36%,18 of 49,0 of 0,---,0,0,0:31,11 of 37,7 of 12,0 of 0,13 of 44,5 of 5,0 of 0
2,0,0 of 5,0%,2 of 7,0 of 2,0%,2,0,1:33,0 of 5,0 of 0,0 of 0,0 of 4,0 of 1,0 of 0,0,0 of 6,0%,0 of 6,0 of 0,---,0,0,0:20,0 of 5,0 of 1,0 of 0,0 of 6,0 of 0,0 of 0
