,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,9 of 28,32%,15 of 35,1 of 2,50%,0,0,1:18,4 of 21,5 of 7,0 of 0,6 of 24,3 of 4,0 of 0,0,4 of 17,23%,7 of 21,1 of 3,33%,0,0,0:11,3 of 12,0 of 2,1 of 3,4 of 16,0 of 1,0 of 0
2,0,10 of 28,35%,14 of 33,1 of 1,100%,1,0,0:45,6 of 21,1 of 3,3 of 4,10 of 27,0 of 0,0 of 1,0,9 of 28,32%,9 of 28,0 of 1,0%,0,0,0:20,0 of 17,0 of 0,9 of 11,9 of 28,0 of 0,0 of 0
3,0,12 of 35,34%,12 of 35,0 of 0,---,0,0,0:00,3 of 22,2 of 4,7 of 9,12 of 35,0 of 0,0 of 0,0,8 of 33,24%,8 of 33,0 of 0,---,0,0,0:00,1 of 18,0 of 2,7 of 13,8 of 33,0 of 0,0 of 0
