,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,12 of 28,42%,17 of 33,2 of 4,50%,1,0,1:01,3 of 16,8 of 10,1 of 2,5 of 15,6 of 10,1 of 3,0,11 of 26,42%,14 of 29,1 of 1,100%,0,0,0:45,3 of 14,6 of 7,2 of 5,10 of 21,1 of 4,0 of 1
2,0,8 of 30,26%,28 of 51,2 of 2,100%,0,0,2:24,5 of 24,3 of 5,0 of 1,4 of 17,0 of 1,4 of 12,0,6 of 16,37%,6 of 16,0 of 0,---,1,0,0:01,2 of 10,3 of 4,1 of 2,6 of 15,0 of 1,0 of 0
3,0,5 of 15,33%,27 of 40,1 of 1,100%,0,1,2:54,4 of 11,1 of 4,0 of 0,0 of 4,1 of 3,4 of 8,0,3 of 8,37%,20 of 25,0 of 0,---,2,1,1:19,2 of 7,1 of 1,0 of 0,1 of 5,0 of 1,2 of 2
