,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,3 of 6,50%,21 of 24,0 of 1,0%,2,0,1:14,2 of 5,0 of 0,1 of 1,1 of 4,0 of 0,2 of 2,0,2 of 6,33%,13 of 17,0 of 0,---,2,0,3:23,2 of 6,0 of 0,0 of 0,0 of 3,0 of 0,2 of 3
2,0,22 of 43,51%,62 of 95,1 of 1,100%,0,0,3:51,19 of 39,3 of 4,0 of 0,1 of 3,3 of 5,18 of 35,0,3 of 5,60%,18 of 20,0 of 2,0%,0,0,0:43,1 of 3,0 of 0,2 of 2,1 of 3,2 of 2,0 of 0
3,0,5 of 10,50%,20 of 26,1 of 2,50%,1,1,1:14,5 of 9,0 of 0,0 of 1,0 of 2,0 of 0,5 of 8,0,2 of 4,50%,5 of 8,0 of 0,---,2,1,1:10,1 of 3,0 of 0,1 of 1,1 of 2,0 of 0,1 of 2
