,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,13 of 35,37%,13 of 35,0 of 0,---,0,0,0:00,6 of 25,3 of 5,4 of 5,13 of 35,0 of 0,0 of 0,0,13 of 38,34%,14 of 39,0 of 1,0%,0,0,0:54,8 of 32,1 of 1,4 of 5,13 of 38,0 of 0,0 of 0
2,0,17 of 31,54%,20 of 34,0 of 0,---,0,1,1:13,12 of 26,3 of 3,2 of 2,11 of 25,1 of 1,5 of 5,0,8 of 17,47%,10 of 19,2 of 8,25%,0,1,1:58,5 of 14,1 of 1,2 of 2,7 of 15,0 of 0,1 of 2
3,0,61 of 87,70%,71 of 98,1 of 1,100%,0,0,1:46,52 of 78,8 of 8,1 of 1,39 of 61,2 of 2,20 of 24,0,15 of 40,37%,17 of 42,1 of 6,16%,1,0,0:31,12 of 37,2 of 2,1 of 1,15 of 40,0 of 0,0 of 0
