,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,21 of 35,60%,32 of 48,1 of 3,33%,0,0,2:05,12 of 24,7 of 8,2 of 3,7 of 17,9 of 9,5 of 9,0,20 of 31,64%,61 of 73,0 of 1,0%,0,0,1:19,6 of 14,12 of 13,2 of 4,6 of 13,14 of 17,0 of 1
2,0,15 of 37,40%,27 of 49,1 of 1,100%,0,0,1:40,10 of 32,4 of 4,1 of 1,11 of 30,2 of 4,2 of 3,0,29 of 44,65%,54 of 69,0 of 1,0%,0,0,1:09,10 of 21,14 of 17,5 of 6,19 of 32,10 of 12,0 of 0
3,0,10 of 11,90%,27 of 29,1 of 1,100%,0,0,2:39,6 of 7,4 of 4,0 of 0,1 of 1,0 of 0,9 of 10,0,0 of 0,---,2 of 2,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
