,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,1,13 of 27,48%,14 of 28,1 of 1,100%,0,0,0:51,10 of 24,3 of 3,0 of 0,12 of 23,1 of 2,0 of 2,0,19 of 39,48%,24 of 45,0 of 1,0%,0,0,0:20,10 of 27,6 of 8,3 of 4,17 of 34,2 of 5,0 of 0
2,0,8 of 16,50%,8 of 16,0 of 0,---,0,0,0:04,7 of 15,0 of 0,1 of 1,8 of 16,0 of 0,0 of 0,1,16 of 33,48%,17 of 34,1 of 1,100%,0,0,0:27,8 of 24,4 of 4,4 of 5,14 of 31,1 of 1,1 of 1
