,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,7 of 13,53%,12 of 20,1 of 5,20%,0,1,2:52,6 of 12,0 of 0,1 of 1,4 of 9,0 of 0,3 of 4,0,19 of 33,57%,27 of 43,0 of 1,0%,1,1,0:59,10 of 22,2 of 3,7 of 8,11 of 21,1 of 2,7 of 10
2,0,2 of 12,16%,4 of 14,1 of 5,20%,0,0,1:23,1 of 9,0 of 2,1 of 1,2 of 12,0 of 0,0 of 0,0,21 of 32,65%,31 of 42,0 of 0,---,0,1,0:58,9 of 19,7 of 7,5 of 6,15 of 26,4 of 4,2 of 2
3,0,6 of 10,60%,9 of 13,1 of 3,33%,0,0,1:44,4 of 8,2 of 2,0 of 0,5 of 9,1 of 1,0 of 0,0,23 of 38,60%,47 of 72,0 of 0,---,0,0,1:52,17 of 29,5 of 6,1 of 3,10 of 23,1 of 1,12 of 14
