,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,4 of 6,66%,12 of 18,2 of 3,66%,1,1,4:03,3 of 5,1 of 1,0 of 0,0 of 0,1 of 1,3 of 5,0,16 of 22,72%,46 of 54,1 of 1,100%,0,0,0:27,12 of 18,3 of 3,1 of 1,0 of 2,3 of 3,13 of 17
2,0,7 of 12,58%,24 of 34,1 of 3,33%,0,0,3:37,6 of 9,1 of 1,0 of 2,1 of 2,4 of 6,2 of 4,0,13 of 19,68%,76 of 92,0 of 0,---,0,0,0:28,0 of 4,6 of 7,7 of 8,0 of 4,11 of 13,2 of 2
3,0,7 of 13,53%,41 of 56,2 of 2,100%,0,0,4:22,7 of 13,0 of 0,0 of 0,0 of 3,0 of 0,7 of 10,0,7 of 11,63%,48 of 67,0 of 0,---,0,0,0:00,6 of 10,1 of 1,0 of 0,1 of 4,3 of 4,3 of 3
