,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,22 of 51,43%,25 of 54,0 of 0,---,0,0,0:00,11 of 38,5 of 6,6 of 7,18 of 45,4 of 6,0 of 0,0,18 of 48,37%,18 of 48,0 of 1,0%,0,0,0:22,8 of 31,5 of 12,5 of 5,17 of 47,1 of 1,0 of 0
2,0,13 of 51,25%,13 of 51,0 of 1,0%,0,0,0:40,4 of 40,5 of 6,4 of 5,10 of 46,3 of 5,0 of 0,0,23 of 43,53%,25 of 45,0 of 0,---,0,0,0:09,6 of 22,10 of 13,7 of 8,19 of 39,4 of 4,0 of 0
3,0,20 of 46,43%,23 of 49,1 of 3,33%,0,0,1:18,8 of 32,5 of 6,7 of 8,10 of 35,1 of 2,9 of 9,0,12 of 35,34%,13 of 36,0 of 1,0%,0,0,0:05,7 of 29,3 of 4,2 of 2,10 of 31,2 of 4,0 of 0
