,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,10 of 24,41%,26 of 42,0 of 2,0%,0,0,0:14,4 of 16,4 of 5,2 of 3,7 of 21,3 of 3,0 of 0,0,7 of 23,30%,23 of 42,1 of 1,100%,0,0,3:20,2 of 14,3 of 7,2 of 2,4 of 15,3 of 7,0 of 1
2,0,12 of 29,41%,28 of 47,1 of 1,100%,1,1,1:11,5 of 22,6 of 6,1 of 1,2 of 14,9 of 13,1 of 2,0,7 of 21,33%,8 of 22,0 of 4,0%,1,1,2:46,5 of 18,1 of 2,1 of 1,3 of 13,4 of 8,0 of 0
3,0,16 of 27,59%,29 of 41,0 of 2,0%,0,1,1:53,12 of 23,1 of 1,3 of 3,7 of 12,2 of 5,7 of 10,0,1 of 13,7%,15 of 29,0 of 1,0%,1,0,2:01,1 of 12,0 of 1,0 of 0,0 of 11,0 of 1,1 of 1
