,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,14 of 32,43%,14 of 32,0 of 0,---,0,0,0:00,4 of 18,3 of 7,7 of 7,13 of 31,1 of 1,0 of 0,0,11 of 26,42%,11 of 26,0 of 1,0%,0,0,0:02,5 of 20,1 of 1,5 of 5,11 of 25,0 of 1,0 of 0
2,0,22 of 50,44%,22 of 50,0 of 0,---,0,0,0:00,8 of 25,11 of 19,3 of 6,14 of 38,8 of 12,0 of 0,0,13 of 24,54%,13 of 24,0 of 0,---,0,0,0:00,7 of 17,3 of 4,3 of 3,13 of 23,0 of 1,0 of 0
3,1,44 of 72,61%,53 of 84,0 of 0,---,0,0,1:19,30 of 52,13 of 18,1 of 2,11 of 30,33 of 42,0 of 0,0,15 of 29,51%,17 of 31,0 of 0,---,0,0,0:00,12 of 25,3 of 3,0 of 1,11 of 20,4 of 9,0 of 0
