,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,10 of 12,83%,35 of 44,1 of 1,100%,0,0,1:34,4 of 6,6 of 6,0 of 0,3 of 5,6 of 6,1 of 1,0,5 of 7,71%,22 of 27,2 of 4,50%,0,0,2:35,3 of 5,2 of 2,0 of 0,1 of 2,4 of 5,0 of 0
2,0,10 of 19,52%,33 of 42,0 of 0,---,0,0,0:00,9 of 18,1 of 1,0 of 0,3 of 11,7 of 8,0 of 0,0,6 of 11,54%,25 of 32,1 of 5,20%,0,0,3:56,2 of 6,2 of 2,2 of 3,0 of 2,6 of 9,0 of 0
3,0,30 of 35,85%,76 of 88,0 of 1,0%,0,0,1:19,28 of 33,2 of 2,0 of 0,5 of 9,7 of 7,18 of 19,0,3 of 7,42%,12 of 19,0 of 2,0%,1,0,1:52,2 of 6,1 of 1,0 of 0,0 of 4,3 of 3,0 of 0
