,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,42 of 87,48%,43 of 88,2 of 2,100%,2,0,2:54,38 of 81,1 of 1,3 of 5,4 of 16,1 of 1,37 of 70,0,11 of 23,47%,22 of 36,0 of 0,---,0,0,0:47,2 of 11,4 of 7,5 of 5,4 of 9,4 of 4,3 of 10
2,0,9 of 26,34%,33 of 51,2 of 3,66%,0,0,2:12,4 of 20,0 of 0,5 of 6,5 of 17,1 of 1,3 of 8,0,16 of 30,53%,29 of 43,0 of 0,---,0,0,0:32,10 of 24,5 of 5,1 of 1,9 of 22,7 of 8,0 of 0
3,0,16 of 44,36%,47 of 80,1 of 2,50%,0,0,4:21,13 of 39,1 of 2,2 of 3,2 of 8,0 of 0,14 of 36,0,8 of 10,80%,17 of 20,0 of 0,---,0,0,0:04,5 of 7,1 of 1,2 of 2,3 of 5,0 of 0,5 of 5
4,0,12 of 24,50%,22 of 39,2 of 3,66%,0,0,4:17,8 of 19,2 of 3,2 of 2,4 of 4,0 of 1,8 of 19,0,4 of 6,66%,28 of 33,0 of 0,---,1,0,0:16,2 of 4,1 of 1,1 of 1,2 of 4,1 of 1,1 of 1
5,0,0 of 3,0%,54 of 79,1 of 1,100%,0,0,4:46,0 of 3,0 of 0,0 of 0,0 of 1,0 of 0,0 of 2,0,1 of 4,25%,30 of 43,0 of 0,---,0,0,0:00,0 of 2,0 of 1,1 of 1,1 of 2,0 of 0,0 of 2
