,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,1,19 of 58,32%,29 of 68,0 of 2,0%,2,0,1:28,11 of 49,0 of 0,8 of 9,17 of 54,1 of 2,1 of 2,0,24 of 50,48%,25 of 51,0 of 0,---,0,0,0:00,12 of 38,2 of 2,10 of 10,22 of 47,2 of 3,0 of 0
2,0,20 of 48,41%,30 of 59,1 of 2,50%,0,0,2:13,14 of 40,3 of 3,3 of 5,9 of 31,10 of 15,1 of 2,1,13 of 25,52%,18 of 30,0 of 1,0%,0,0,0:10,10 of 21,0 of 0,3 of 4,10 of 20,1 of 3,2 of 2
