,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,20 of 44,45%,26 of 51,1 of 2,50%,0,0,4:07,19 of 42,0 of 1,1 of 1,0 of 4,1 of 2,19 of 38,0,3 of 4,75%,12 of 15,0 of 0,---,1,0,0:00,3 of 4,0 of 0,0 of 0,0 of 1,0 of 0,3 of 3
2,0,9 of 14,64%,10 of 16,0 of 3,0%,0,0,1:25,6 of 10,2 of 2,1 of 2,1 of 5,8 of 9,0 of 0,0,14 of 17,82%,23 of 30,1 of 1,100%,1,0,1:45,13 of 16,1 of 1,0 of 0,0 of 3,14 of 14,0 of 0
