,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,31 of 62,50%,32 of 63,0 of 0,---,0,0,0:17,12 of 42,4 of 4,15 of 16,26 of 49,2 of 7,3 of 6,0,8 of 44,18%,8 of 44,0 of 1,0%,0,0,0:00,5 of 38,2 of 5,1 of 1,6 of 40,1 of 1,1 of 3
2,0,22 of 43,51%,24 of 45,1 of 2,50%,0,0,1:19,9 of 26,2 of 3,11 of 14,15 of 31,7 of 12,0 of 0,0,10 of 36,27%,13 of 39,0 of 0,---,0,0,0:02,9 of 33,1 of 2,0 of 1,6 of 29,4 of 7,0 of 0
3,0,12 of 29,41%,12 of 29,0 of 0,---,0,0,0:00,5 of 22,1 of 1,6 of 6,11 of 28,1 of 1,0 of 0,1,17 of 35,48%,17 of 35,0 of 0,---,0,0,0:01,13 of 31,3 of 3,1 of 1,15 of 32,1 of 1,1 of 2
