,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,1,13 of 33,39%,40 of 63,1 of 1,100%,2,0,4:41,10 of 29,3 of 4,0 of 0,3 of 6,2 of 4,8 of 23,0,2 of 7,28%,37 of 52,0 of 1,0%,0,0,0:02,1 of 5,1 of 1,0 of 1,1 of 4,1 of 3,0 of 0
2,0,8 of 20,40%,23 of 39,0 of 0,---,1,1,2:25,8 of 20,0 of 0,0 of 0,1 of 8,0 of 0,7 of 12,0,12 of 23,52%,70 of 83,1 of 1,100%,0,0,1:34,8 of 19,1 of 1,3 of 3,11 of 21,0 of 0,1 of 2
3,0,5 of 13,38%,16 of 27,1 of 1,100%,0,1,3:42,5 of 13,0 of 0,0 of 0,0 of 2,0 of 0,5 of 11,0,2 of 10,20%,48 of 63,0 of 0,---,0,1,0:59,2 of 9,0 of 1,0 of 0,2 of 7,0 of 0,0 of 3
