,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,14 of 17,82%,39 of 43,0 of 1,0%,0,0,0:50,1 of 4,5 of 5,8 of 8,0 of 2,14 of 15,0 of 0,0,29 of 36,80%,36 of 44,1 of 2,50%,0,0,3:24,6 of 13,8 of 8,15 of 15,0 of 2,25 of 30,4 of 4
2,0,13 of 19,68%,39 of 46,0 of 0,---,0,0,2:17,4 of 9,8 of 9,1 of 1,3 of 6,1 of 1,9 of 12,0,8 of 10,80%,25 of 29,1 of 2,50%,0,0,1:43,1 of 3,5 of 5,2 of 2,2 of 4,1 of 1,5 of 5
3,0,13 of 23,56%,33 of 44,1 of 1,100%,0,0,2:14,6 of 16,6 of 6,1 of 1,7 of 14,1 of 4,5 of 5,0,7 of 12,58%,10 of 15,0 of 0,---,2,1,1:20,4 of 7,2 of 3,1 of 2,4 of 7,1 of 3,2 of 2
4,1,13 of 20,65%,43 of 50,0 of 0,---,0,0,3:25,8 of 15,5 of 5,0 of 0,2 of 4,3 of 4,8 of 12,0,2 of 6,33%,4 of 8,0 of 0,---,1,0,0:00,2 of 5,0 of 1,0 of 0,1 of 5,1 of 1,0 of 0
5,0,21 of 29,72%,31 of 39,1 of 1,100%,0,0,0:54,15 of 23,4 of 4,2 of 2,14 of 19,4 of 5,3 of 5,0,14 of 31,45%,19 of 39,1 of 4,25%,0,0,2:41,9 of 26,3 of 3,2 of 2,5 of 15,7 of 10,2 of 6
