,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,10 of 47,21%,24 of 61,0 of 2,0%,0,0,0:00,7 of 39,1 of 5,2 of 3,10 of 47,0 of 0,0 of 0,0,19 of 40,47%,33 of 62,1 of 1,100%,0,0,2:19,16 of 35,1 of 3,2 of 2,16 of 36,0 of 0,3 of 4
2,1,22 of 56,39%,32 of 70,0 of 0,---,0,0,1:32,18 of 46,2 of 7,2 of 3,12 of 41,3 of 4,7 of 11,0,12 of 32,37%,13 of 34,1 of 3,33%,1,0,1:13,8 of 27,3 of 4,1 of 1,10 of 26,1 of 4,1 of 2
3,0,14 of 27,51%,26 of 40,1 of 1,100%,0,0,0:20,12 of 23,1 of 3,1 of 1,11 of 24,0 of 0,3 of 3,0,7 of 16,43%,32 of 43,3 of 4,75%,0,0,3:25,6 of 15,1 of 1,0 of 0,5 of 14,0 of 0,2 of 2
