,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,5 of 11,45%,8 of 14,0 of 0,---,0,0,0:00,0 of 5,1 of 2,4 of 4,5 of 11,0 of 0,0 of 0,0,9 of 23,39%,39 of 55,1 of 1,100%,0,0,3:17,6 of 19,2 of 3,1 of 1,4 of 13,0 of 0,5 of 10
2,0,14 of 26,53%,16 of 28,2 of 2,100%,0,0,0:26,7 of 17,2 of 4,5 of 5,13 of 24,0 of 0,1 of 2,0,13 of 30,43%,13 of 30,0 of 1,0%,0,0,0:00,7 of 22,5 of 7,1 of 1,12 of 28,1 of 2,0 of 0
3,0,19 of 31,61%,24 of 36,0 of 0,---,0,0,1:30,14 of 26,2 of 2,3 of 3,13 of 24,0 of 0,6 of 7,0,8 of 25,32%,15 of 33,0 of 1,0%,0,0,0:00,4 of 19,3 of 4,1 of 2,8 of 24,0 of 1,0 of 0
