,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,10 of 22,45%,13 of 25,3 of 4,75%,1,0,1:56,7 of 19,2 of 2,1 of 1,10 of 21,0 of 0,0 of 1,0,21 of 52,40%,22 of 53,0 of 0,---,0,0,0:00,16 of 45,1 of 2,4 of 5,16 of 45,5 of 7,0 of 0
2,0,3 of 7,42%,5 of 9,1 of 2,50%,0,0,1:25,2 of 6,1 of 1,0 of 0,3 of 7,0 of 0,0 of 0,0,28 of 41,68%,33 of 46,0 of 1,0%,0,0,0:38,18 of 31,4 of 4,6 of 6,16 of 26,10 of 13,2 of 2
