,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,15 of 46,32%,16 of 48,1 of 2,50%,0,0,0:13,11 of 39,0 of 3,4 of 4,14 of 44,0 of 1,1 of 1,0,10 of 41,24%,10 of 41,0 of 0,---,0,0,0:00,2 of 33,1 of 1,7 of 7,10 of 41,0 of 0,0 of 0
2,0,21 of 47,44%,21 of 47,0 of 0,---,0,0,0:00,14 of 38,4 of 6,3 of 3,21 of 47,0 of 0,0 of 0,0,23 of 70,32%,23 of 70,0 of 0,---,0,0,0:00,13 of 54,1 of 4,9 of 12,23 of 70,0 of 0,0 of 0
3,1,11 of 18,61%,11 of 18,0 of 1,0%,0,0,0:07,10 of 17,1 of 1,0 of 0,5 of 10,0 of 1,6 of 7,0,9 of 25,36%,9 of 25,0 of 0,---,0,0,0:00,3 of 17,0 of 0,6 of 8,9 of 25,0 of 0,0 of 0
