,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,24 of 47,51%,29 of 52,0 of 0,---,0,0,2:35,7 of 22,16 of 24,1 of 1,2 of 11,22 of 36,0 of 0,0,28 of 58,48%,40 of 72,1 of 1,100%,0,0,0:42,15 of 43,13 of 15,0 of 0,1 of 9,14 of 22,13 of 27
2,1,32 of 55,58%,43 of 66,0 of 0,---,0,0,1:49,24 of 44,7 of 10,1 of 1,1 of 5,28 of 45,3 of 5,0,11 of 20,55%,21 of 30,4 of 5,80%,0,0,1:58,11 of 19,0 of 1,0 of 0,4 of 9,5 of 7,2 of 4
