,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,10 of 15,66%,22 of 29,3 of 4,75%,0,0,3:40,3 of 7,2 of 3,5 of 5,7 of 11,1 of 2,2 of 2,0,5 of 9,55%,18 of 24,0 of 3,0%,0,0,0:29,3 of 7,2 of 2,0 of 0,1 of 4,4 of 5,0 of 0
2,0,5 of 10,50%,12 of 17,0 of 2,0%,0,0,2:36,4 of 9,0 of 0,1 of 1,2 of 6,0 of 0,3 of 4,0,32 of 46,69%,44 of 59,1 of 1,100%,1,0,1:57,20 of 33,9 of 10,3 of 3,3 of 6,11 of 11,18 of 29
3,0,11 of 20,55%,21 of 30,0 of 0,---,0,0,0:12,6 of 14,3 of 4,2 of 2,8 of 17,0 of 0,3 of 3,0,13 of 30,43%,26 of 45,1 of 1,100%,0,0,3:48,7 of 22,4 of 5,2 of 3,5 of 18,0 of 0,8 of 12
