,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,19 of 52,36%,19 of 52,0 of 0,---,0,0,0:00,9 of 40,6 of 8,4 of 4,19 of 51,0 of 1,0 of 0,0,11 of 47,23%,22 of 62,3 of 4,75%,0,0,1:04,5 of 37,2 of 5,4 of 5,11 of 45,0 of 0,0 of 2
2,0,12 of 37,32%,27 of 53,0 of 0,---,0,0,0:00,5 of 25,5 of 8,2 of 4,11 of 35,1 of 2,0 of 0,0,10 of 44,22%,35 of 77,4 of 7,57%,0,0,2:18,9 of 42,1 of 2,0 of 0,8 of 41,2 of 3,0 of 0
3,0,20 of 62,32%,21 of 64,0 of 0,---,0,1,0:00,19 of 60,1 of 2,0 of 0,19 of 61,0 of 0,1 of 1,0,25 of 57,43%,37 of 73,2 of 4,50%,1,0,2:28,19 of 50,4 of 5,2 of 2,17 of 45,5 of 7,3 of 5
