,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,4 of 18,22%,4 of 18,0 of 0,---,0,0,0:10,2 of 14,0 of 2,2 of 2,3 of 17,1 of 1,0 of 0,0,18 of 35,51%,20 of 37,0 of 0,---,0,0,0:04,0 of 8,10 of 19,8 of 8,18 of 34,0 of 0,0 of 1
2,1,35 of 53,66%,35 of 53,0 of 0,---,0,0,1:30,35 of 53,0 of 0,0 of 0,18 of 33,0 of 0,17 of 20,0,3 of 12,25%,3 of 12,0 of 1,0%,0,0,0:00,0 of 6,2 of 4,1 of 2,3 of 11,0 of 1,0 of 0
