,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,1 of 5,20%,16 of 24,1 of 1,100%,1,0,3:52,1 of 5,0 of 0,0 of 0,1 of 4,0 of 0,0 of 1,0,1 of 4,25%,13 of 22,0 of 0,---,0,1,0:03,1 of 3,0 of 1,0 of 0,1 of 4,0 of 0,0 of 0
2,0,8 of 29,27%,9 of 30,0 of 2,0%,0,0,0:43,3 of 23,3 of 4,2 of 2,5 of 26,3 of 3,0 of 0,0,15 of 51,29%,15 of 51,0 of 1,0%,0,0,0:11,11 of 42,2 of 5,2 of 4,15 of 50,0 of 1,0 of 0
3,0,7 of 13,53%,26 of 35,1 of 1,100%,2,0,4:06,6 of 11,1 of 2,0 of 0,1 of 5,0 of 0,6 of 8,0,3 of 16,18%,16 of 34,0 of 0,---,0,0,0:00,2 of 14,0 of 1,1 of 1,3 of 16,0 of 0,0 of 0
