,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,35 of 76,46%,55 of 96,0 of 0,---,0,0,0:32,23 of 63,7 of 7,5 of 6,24 of 59,11 of 17,0 of 0,0,24 of 55,43%,24 of 55,0 of 1,0%,0,0,0:39,14 of 43,10 of 11,0 of 1,12 of 40,12 of 15,0 of 0
2,0,58 of 83,69%,78 of 104,0 of 0,---,1,0,0:10,50 of 75,8 of 8,0 of 0,26 of 44,32 of 39,0 of 0,0,17 of 28,60%,17 of 28,0 of 1,0%,0,0,3:01,8 of 18,9 of 10,0 of 0,6 of 13,11 of 15,0 of 0
