,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,25 of 49,51%,28 of 52,1 of 1,100%,0,0,0:03,11 of 33,10 of 12,4 of 4,15 of 37,10 of 12,0 of 0,0,6 of 49,12%,13 of 58,2 of 4,50%,0,0,1:30,4 of 43,1 of 4,1 of 2,4 of 44,2 of 5,0 of 0
2,0,25 of 35,71%,30 of 40,0 of 2,0%,0,0,0:09,14 of 22,8 of 10,3 of 3,20 of 30,3 of 3,2 of 2,0,3 of 38,7%,13 of 48,2 of 5,40%,0,0,1:18,2 of 35,1 of 3,0 of 0,3 of 38,0 of 0,0 of 0
3,0,23 of 42,54%,24 of 43,0 of 0,---,0,0,2:17,13 of 29,7 of 10,3 of 3,8 of 21,4 of 5,11 of 16,0,5 of 20,25%,14 of 30,1 of 3,33%,1,0,1:09,3 of 18,2 of 2,0 of 0,4 of 18,1 of 1,0 of 1
