,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,11 of 19,57%,16 of 24,0 of 0,---,1,0,0:43,9 of 17,2 of 2,0 of 0,3 of 10,8 of 9,0 of 0,0,4 of 10,40%,4 of 10,2 of 4,50%,0,0,3:13,4 of 10,0 of 0,0 of 0,0 of 2,1 of 2,3 of 6
2,0,30 of 45,66%,40 of 55,0 of 0,---,0,0,0:25,25 of 40,3 of 3,2 of 2,12 of 23,18 of 22,0 of 0,0,9 of 12,75%,9 of 14,1 of 4,25%,0,0,2:54,3 of 6,2 of 2,4 of 4,4 of 7,5 of 5,0 of 0
3,0,18 of 32,56%,34 of 48,0 of 0,---,0,0,0:14,13 of 27,5 of 5,0 of 0,7 of 20,11 of 12,0 of 0,0,14 of 25,56%,22 of 33,0 of 0,---,0,0,2:52,8 of 19,3 of 3,3 of 3,5 of 15,9 of 10,0 of 0
