,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,20 of 38,52%,32 of 52,0 of 0,---,0,0,1:23,12 of 29,6 of 7,2 of 2,8 of 25,12 of 13,0 of 0,0,17 of 33,51%,18 of 36,0 of 0,---,0,0,1:47,15 of 29,1 of 3,1 of 1,11 of 22,6 of 11,0 of 0
2,0,18 of 51,35%,19 of 52,0 of 1,0%,0,0,0:40,11 of 39,4 of 8,3 of 4,14 of 43,4 of 8,0 of 0,0,14 of 38,36%,17 of 44,1 of 2,50%,0,0,0:50,10 of 33,2 of 3,2 of 2,12 of 35,1 of 2,1 of 1
3,1,11 of 33,33%,15 of 38,0 of 0,---,0,0,3:43,7 of 28,1 of 1,3 of 4,6 of 25,1 of 2,4 of 6,0,2 of 12,16%,4 of 15,0 of 0,---,0,0,0:07,1 of 11,0 of 0,1 of 1,2 of 12,0 of 0,0 of 0
