,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,14 of 36,38%,30 of 55,1 of 1,100%,0,0,4:24,13 of 35,0 of 0,1 of 1,2 of 6,0 of 0,12 of 30,0,4 of 9,44%,33 of 40,0 of 0,---,0,0,0:00,2 of 7,2 of 2,0 of 0,4 of 9,0 of 0,0 of 0
2,0,15 of 32,46%,36 of 57,1 of 1,100%,0,0,4:35,13 of 30,1 of 1,1 of 1,1 of 3,0 of 0,14 of 29,0,1 of 4,25%,16 of 20,0 of 0,---,0,0,0:00,1 of 4,0 of 0,0 of 0,0 of 2,0 of 0,1 of 2
3,0,13 of 22,59%,51 of 62,2 of 2,100%,0,0,3:59,10 of 18,1 of 1,2 of 3,6 of 9,0 of 0,7 of 13,0,2 of 7,28%,30 of 39,0 of 1,0%,0,0,0:03,0 of 4,1 of 1,1 of 2,2 of 7,0 of 0,0 of 0
