,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,41 of 66,62%,60 of 85,0 of 4,0%,1,0,1:43,31 of 55,4 of 5,6 of 6,17 of 35,1 of 3,23 of 28,1,35 of 58,60%,39 of 62,0 of 4,0%,0,0,0:50,18 of 38,6 of 8,11 of 12,16 of 32,18 of 22,1 of 4
2,0,13 of 45,28%,23 of 60,0 of 3,0%,1,0,1:13,5 of 29,3 of 9,5 of 7,8 of 37,5 of 8,0 of 0,0,24 of 48,50%,27 of 51,1 of 5,20%,0,0,1:04,16 of 38,6 of 7,2 of 3,15 of 34,8 of 13,1 of 1
3,1,66 of 98,67%,98 of 132,0 of 2,0%,0,0,2:28,53 of 83,9 of 11,4 of 4,17 of 31,31 of 45,18 of 22,0,23 of 56,41%,25 of 58,0 of 3,0%,0,0,0:21,15 of 44,5 of 9,3 of 3,8 of 24,15 of 32,0 of 0
