,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,7 of 25,28%,48 of 66,1 of 1,100%,0,0,3:36,4 of 21,0 of 0,3 of 4,6 of 21,0 of 0,1 of 4,0,7 of 19,36%,11 of 23,1 of 1,100%,0,0,0:17,2 of 12,1 of 2,4 of 5,7 of 19,0 of 0,0 of 0
2,0,9 of 26,34%,16 of 33,1 of 3,33%,0,0,1:14,3 of 16,5 of 7,1 of 3,5 of 20,2 of 4,2 of 2,0,9 of 24,37%,16 of 31,0 of 3,0%,0,1,2:24,3 of 15,2 of 5,4 of 4,5 of 12,4 of 11,0 of 1
3,0,9 of 47,19%,12 of 50,0 of 2,0%,0,0,0:39,1 of 32,1 of 3,7 of 12,6 of 42,3 of 5,0 of 0,0,15 of 36,41%,18 of 39,0 of 0,---,0,0,1:07,8 of 23,4 of 6,3 of 7,14 of 32,1 of 4,0 of 0
