,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,10 of 26,38%,10 of 26,0 of 0,---,0,0,0:00,8 of 22,2 of 4,0 of 0,10 of 24,0 of 2,0 of 0,0,21 of 59,35%,21 of 59,0 of 1,0%,0,0,0:00,13 of 46,6 of 7,2 of 6,20 of 55,1 of 4,0 of 0
2,1,31 of 52,59%,31 of 52,0 of 0,---,0,0,0:13,29 of 50,1 of 1,1 of 1,18 of 36,2 of 3,11 of 13,0,7 of 23,30%,7 of 23,0 of 0,---,0,0,0:00,3 of 19,2 of 2,2 of 2,7 of 23,0 of 0,0 of 0
