,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,1 of 8,12%,1 of 8,2 of 2,100%,0,0,0:37,1 of 8,0 of 0,0 of 0,1 of 8,0 of 0,0 of 0,0,5 of 6,83%,30 of 33,1 of 3,33%,2,1,3:42,0 of 0,1 of 2,4 of 4,3 of 4,0 of 0,2 of 2
2,1,29 of 47,61%,30 of 49,0 of 0,---,0,0,0:01,28 of 46,1 of 1,0 of 0,29 of 47,0 of 0,0 of 0,0,0 of 8,0%,0 of 8,0 of 0,---,0,0,0:00,0 of 8,0 of 0,0 of 0,0 of 8,0 of 0,0 of 0
