,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,5 of 11,45%,43 of 50,2 of 3,66%,0,0,3:18,3 of 9,2 of 2,0 of 0,3 of 7,1 of 1,1 of 3,0,6 of 22,27%,11 of 32,0 of 0,---,0,0,0:00,6 of 22,0 of 0,0 of 0,2 of 18,0 of 0,4 of 4
2,0,16 of 39,41%,16 of 39,1 of 5,20%,0,0,0:07,12 of 34,4 of 5,0 of 0,12 of 32,4 of 7,0 of 0,0,21 of 76,27%,27 of 83,0 of 0,---,0,0,0:30,12 of 64,9 of 11,0 of 1,19 of 68,2 of 8,0 of 0
3,0,5 of 12,41%,10 of 17,2 of 5,40%,0,0,2:13,3 of 10,2 of 2,0 of 0,2 of 7,2 of 4,1 of 1,0,13 of 44,29%,31 of 71,0 of 0,---,1,0,1:31,12 of 41,1 of 3,0 of 0,7 of 26,2 of 3,4 of 15
