,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,51 of 120,42%,51 of 120,0 of 0,---,0,0,0:00,22 of 83,6 of 12,23 of 25,51 of 120,0 of 0,0 of 0,0,54 of 96,56%,54 of 96,0 of 0,---,0,0,0:00,29 of 68,13 of 15,12 of 13,53 of 95,1 of 1,0 of 0
2,0,48 of 113,42%,48 of 113,0 of 0,---,0,0,0:00,26 of 86,0 of 4,22 of 23,48 of 113,0 of 0,0 of 0,0,40 of 90,44%,40 of 90,0 of 2,0%,0,0,0:02,26 of 71,5 of 9,9 of 10,39 of 89,1 of 1,0 of 0
3,0,37 of 88,42%,39 of 92,0 of 3,0%,0,0,0:00,22 of 68,3 of 6,12 of 14,35 of 85,2 of 3,0 of 0,0,29 of 61,47%,31 of 63,2 of 4,50%,0,0,1:28,19 of 50,7 of 8,3 of 3,26 of 57,2 of 3,1 of 1
