,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,18 of 29,62%,36 of 51,0 of 0,---,0,0,0:08,11 of 20,7 of 8,0 of 1,8 of 10,10 of 19,0 of 0,0,11 of 27,40%,39 of 55,1 of 3,33%,0,0,3:41,5 of 19,1 of 1,5 of 7,2 of 10,9 of 17,0 of 0
2,0,6 of 18,33%,16 of 29,0 of 0,---,0,0,0:23,5 of 15,1 of 3,0 of 0,5 of 15,1 of 2,0 of 1,0,6 of 20,30%,37 of 54,1 of 2,50%,0,0,3:07,3 of 17,2 of 2,1 of 1,1 of 13,1 of 2,4 of 5
3,0,26 of 37,70%,35 of 47,0 of 0,---,0,0,0:17,15 of 25,9 of 10,2 of 2,19 of 30,7 of 7,0 of 0,0,6 of 25,24%,12 of 36,0 of 7,0%,0,0,2:35,4 of 23,0 of 0,2 of 2,2 of 14,4 of 11,0 of 0
