,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,14 of 31,45%,14 of 31,1 of 2,50%,2,0,2:22,7 of 24,3 of 3,4 of 4,13 of 30,1 of 1,0 of 0,0,27 of 40,67%,30 of 43,0 of 0,---,0,1,0:09,18 of 31,7 of 7,2 of 2,24 of 36,2 of 3,1 of 1
2,0,20 of 60,33%,20 of 60,0 of 1,0%,0,0,0:13,11 of 46,3 of 6,6 of 8,20 of 59,0 of 1,0 of 0,0,44 of 60,73%,44 of 60,0 of 0,---,0,0,0:04,28 of 43,10 of 10,6 of 7,42 of 58,2 of 2,0 of 0
3,0,30 of 70,42%,35 of 75,0 of 2,0%,0,0,0:33,26 of 64,2 of 3,2 of 3,29 of 68,1 of 2,0 of 0,0,57 of 92,61%,69 of 104,0 of 1,0%,0,0,0:26,40 of 73,9 of 11,8 of 8,55 of 90,2 of 2,0 of 0
