,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,5 of 21,23%,23 of 43,1 of 1,100%,0,0,1:42,3 of 18,0 of 0,2 of 3,3 of 18,0 of 0,2 of 3,0,20 of 43,46%,25 of 50,0 of 1,0%,0,0,0:00,6 of 21,0 of 2,14 of 20,18 of 41,0 of 0,2 of 2
2,0,30 of 42,71%,60 of 75,1 of 1,100%,1,0,3:41,30 of 42,0 of 0,0 of 0,0 of 4,0 of 0,30 of 38,0,6 of 9,66%,7 of 10,0 of 0,---,0,0,0:00,3 of 4,0 of 2,3 of 3,5 of 7,0 of 0,1 of 2
