,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,5 of 34,14%,9 of 38,0 of 0,---,0,0,0:56,5 of 33,0 of 1,0 of 0,3 of 32,2 of 2,0 of 0,0,5 of 16,31%,5 of 16,0 of 0,---,0,0,0:05,5 of 16,0 of 0,0 of 0,5 of 16,0 of 0,0 of 0
2,0,10 of 41,24%,23 of 55,0 of 0,---,0,0,0:50,7 of 38,1 of 1,2 of 2,8 of 38,2 of 3,0 of 0,0,5 of 26,19%,7 of 28,0 of 0,---,0,0,0:28,2 of 23,0 of 0,3 of 3,4 of 25,1 of 1,0 of 0
3,1,7 of 30,23%,15 of 38,0 of 1,0%,0,0,0:50,7 of 30,0 of 0,0 of 0,2 of 21,5 of 9,0 of 0,0,4 of 16,25%,6 of 18,0 of 0,---,0,0,0:18,4 of 16,0 of 0,0 of 0,4 of 16,0 of 0,0 of 0
