,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,11 of 50,22%,13 of 52,0 of 0,---,0,0,0:04,6 of 41,2 of 6,3 of 3,11 of 48,0 of 2,0 of 0,0,15 of 49,30%,15 of 49,3 of 4,75%,0,0,1:24,12 of 45,1 of 2,2 of 2,12 of 41,3 of 8,0 of 0
2,0,26 of 61,42%,27 of 62,0 of 0,---,0,1,0:19,22 of 52,2 of 7,2 of 2,20 of 47,6 of 14,0 of 0,1,33 of 58,56%,37 of 62,3 of 4,75%,0,0,1:33,29 of 54,4 of 4,0 of 0,25 of 46,8 of 12,0 of 0
3,0,21 of 49,42%,22 of 50,0 of 0,---,0,0,0:00,14 of 39,3 of 6,4 of 4,18 of 44,3 of 5,0 of 0,0,13 of 28,46%,14 of 31,2 of 3,66%,0,0,1:36,12 of 27,0 of 0,1 of 1,13 of 26,0 of 0,0 of 2
