,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,20 of 43,46%,20 of 43,0 of 0,---,0,0,0:00,15 of 38,1 of 1,4 of 4,20 of 43,0 of 0,0 of 0,0,2 of 27,7%,2 of 27,0 of 0,---,0,0,0:01,2 of 22,0 of 3,0 of 2,2 of 27,0 of 0,0 of 0
2,0,25 of 71,35%,25 of 71,0 of 0,---,0,0,0:00,21 of 66,1 of 2,3 of 3,24 of 69,1 of 2,0 of 0,0,3 of 49,6%,3 of 49,0 of 0,---,0,0,0:00,2 of 42,0 of 5,1 of 2,2 of 45,1 of 4,0 of 0
3,0,28 of 74,37%,28 of 74,0 of 0,---,0,0,0:00,25 of 71,3 of 3,0 of 0,28 of 72,0 of 2,0 of 0,0,5 of 59,8%,5 of 59,0 of 0,---,0,0,0:00,5 of 56,0 of 2,0 of 1,4 of 54,1 of 5,0 of 0
