,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,37 of 85,43%,37 of 85,0 of 0,---,0,0,0:00,8 of 46,12 of 16,17 of 23,37 of 85,0 of 0,0 of 0,0,34 of 72,47%,35 of 74,1 of 1,100%,0,0,0:32,6 of 36,3 of 8,25 of 28,33 of 69,0 of 0,1 of 3
2,0,42 of 88,47%,42 of 88,0 of 0,---,0,0,0:00,13 of 48,9 of 13,20 of 27,38 of 84,4 of 4,0 of 0,0,28 of 67,41%,28 of 67,0 of 2,0%,0,0,0:00,9 of 37,11 of 18,8 of 12,24 of 61,4 of 6,0 of 0
3,1,52 of 102,50%,52 of 102,0 of 0,---,1,0,0:14,24 of 64,6 of 9,22 of 29,48 of 95,4 of 6,0 of 1,0,31 of 71,43%,31 of 71,0 of 0,---,0,0,0:00,10 of 45,9 of 12,12 of 14,31 of 69,0 of 2,0 of 0
