,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,21 of 53,39%,23 of 56,0 of 2,0%,0,0,0:00,6 of 20,7 of 14,8 of 19,14 of 44,7 of 9,0 of 0,0,14 of 39,35%,18 of 44,0 of 0,---,0,0,0:00,10 of 33,4 of 6,0 of 0,9 of 31,5 of 8,0 of 0
2,0,7 of 30,23%,11 of 34,0 of 2,0%,0,0,0:26,5 of 21,1 of 5,1 of 4,4 of 25,3 of 4,0 of 1,3,43 of 76,56%,44 of 78,0 of 0,---,0,0,0:15,36 of 67,6 of 7,1 of 2,19 of 44,23 of 29,1 of 3
