,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,10 of 23,43%,12 of 25,0 of 0,---,0,0,0:00,4 of 14,4 of 7,2 of 2,10 of 23,0 of 0,0 of 0,0,12 of 32,37%,12 of 32,0 of 0,---,0,0,0:57,6 of 25,3 of 3,3 of 4,6 of 22,6 of 10,0 of 0
2,1,16 of 42,38%,25 of 52,0 of 0,---,0,0,0:48,16 of 41,0 of 0,0 of 1,5 of 14,0 of 1,11 of 27,0,4 of 10,40%,4 of 14,0 of 0,---,0,0,0:18,3 of 8,1 of 1,0 of 1,4 of 10,0 of 0,0 of 0
