,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,17 of 53,32%,17 of 53,0 of 0,---,0,0,0:00,7 of 41,4 of 6,6 of 6,15 of 51,2 of 2,0 of 0,0,22 of 68,32%,24 of 70,0 of 0,---,0,0,0:07,15 of 60,4 of 5,3 of 3,19 of 63,3 of 5,0 of 0
2,0,18 of 46,39%,22 of 50,0 of 0,---,0,0,0:05,13 of 39,2 of 3,3 of 4,13 of 38,4 of 7,1 of 1,0,23 of 70,32%,37 of 84,1 of 2,50%,0,0,0:52,17 of 60,1 of 3,5 of 7,17 of 60,1 of 1,5 of 9
3,0,9 of 33,27%,9 of 33,0 of 0,---,0,0,0:00,4 of 23,3 of 6,2 of 4,8 of 29,1 of 4,0 of 0,0,21 of 71,29%,22 of 72,0 of 1,0%,0,0,0:00,14 of 61,3 of 5,4 of 5,17 of 60,4 of 11,0 of 0
