,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,16 of 36,44%,45 of 70,0 of 3,0%,0,0,2:44,7 of 26,7 of 8,2 of 2,8 of 25,8 of 11,0 of 0,0,32 of 70,45%,38 of 76,0 of 0,---,0,0,0:02,26 of 62,4 of 6,2 of 2,21 of 55,11 of 15,0 of 0
2,0,15 of 42,35%,42 of 73,1 of 1,100%,0,0,2:14,9 of 33,3 of 5,3 of 4,14 of 38,1 of 2,0 of 2,0,29 of 65,44%,30 of 66,0 of 0,---,0,0,0:00,24 of 59,1 of 1,4 of 5,29 of 65,0 of 0,0 of 0
3,0,21 of 56,37%,52 of 90,1 of 2,50%,0,0,2:45,17 of 51,2 of 3,2 of 2,12 of 43,4 of 4,5 of 9,0,35 of 76,46%,38 of 80,0 of 0,---,0,0,0:01,30 of 70,0 of 0,5 of 6,26 of 63,7 of 9,2 of 4
